"replicate","mean_expression_log_cp10k","cell_detection_rate","tnkilc_vs_other_log2_cpm_ratio","standardized_distance_to_frozen","rho"
4398,0.178843400354554,0.155114557377814,3.89128047369176,1.76817109679147,0.783435320188361
3661,0.172486131277909,0.146117507803663,3.82771696757222,1.76898639243362,0.700838558585782
3288,0.182483040348047,0.13492561739313,3.72463109787117,1.76942097817013,0.740877842411423
2858,0.169857411739783,0.126046157254977,4.0158253866644,1.77039973231087,0.795119740122384
6037,0.168309985840429,0.143343466108975,3.88228730909527,1.77138656805348,0.782276950970764
8551,0.171485614476625,0.152294840447656,4.03118782387391,1.77216451231845,0.824230062199391
3490,0.177837607395471,0.149445483205119,3.79935511695604,1.77339211856531,0.779154390471154
842,0.169124900600753,0.128753143816739,3.92110887255571,1.77376092776318,0.704414393996626
8432,0.1675740205007,0.140497024307,3.88341300113534,1.77426837860809,0.739467653798696
8103,0.16848765721918,0.146145690395761,3.90850997641494,1.77474419198972,0.746468232983304
2655,0.176152289943886,0.154899786589751,3.93051630863466,1.77524391088009,0.797637934073682
1792,0.173270940476251,0.137006756047595,3.78540692587305,1.77583618282728,0.716904635995064
7826,0.166925907359,0.1304057127086,4.00674064272918,1.77622240423401,0.834252474125557
396,0.173323783648824,0.139186533774407,3.78421645455488,1.77640646815084,0.750446979426355
6398,0.16555594741147,0.141592258144769,3.97684679473297,1.77729748953333,0.767772153811287
9867,0.177558762501348,0.154837104617669,3.89819356872038,1.77777242723623,0.73030142781597
7429,0.169145706422115,0.147246755114655,4.12021632353853,1.77791881509502,0.804185238347058
1375,0.166099175334739,0.143557750990278,3.96998507363078,1.7781063114179,0.824280426078417
6265,0.177442231432826,0.138304127097659,4.27924772666655,1.77821461736029,0.673390244516633
7053,0.165604768315271,0.134046126156944,4.00045853977566,1.77845277438,0.781118581753167
637,0.166927326513307,0.130729326610975,4.04968141162603,1.77849184197393,0.815265291732769
4534,0.19391313867489,0.158699091548721,3.95105036986767,1.77869916384937,0.786658608446023
6950,0.179413524109424,0.141523745291563,3.73729952966001,1.77923727183629,0.780262395809725
3444,0.167514068117255,0.13898099521479,3.8793700557597,1.77949975267336,0.769383797940117
459,0.166103279763583,0.142928501735659,4.0716565892468,1.78074178459789,0.771952355770441
4381,0.169675173485765,0.144815763592756,3.86047306000285,1.78081009085526,0.767772153811287
7912,0.17280568766445,0.129847891747748,3.82571614986155,1.78231146560715,0.688902319256629
1190,0.169437253197753,0.148737031148567,3.92494550644588,1.78242383103752,0.669159678678452
5399,0.168938740771549,0.127995615177395,3.94224742737438,1.78301622590519,0.776736924277908
6897,0.189504836568933,0.155581513774485,3.83440393991158,1.78341855038912,0.824431517715494
4679,0.189277852849313,0.158280725828082,3.91100768392821,1.78380549239814,0.81712875525673
