column,gene,median_crc_2d,rank_strongest_dependency,percentile_strongest_dependency
ECHDC3 (79746),ECHDC3,0.0741763644472605,15598.0,15.828386400431738
ELN (2006),ELN,0.0741935577435955,15599.0,15.822989746357264
AKAP4 (8852),AKAP4,0.0742085274980048,15600.0,15.817593092282788
ADH1C (126),ADH1C,0.0742424752369658,15601.0,15.812196438208314
ZNF483 (158399),ZNF483,0.0743251817608554,15602.0,15.80679978413384
CPA3 (1359),CPA3,0.0743271228803497,15603.0,15.801403130059366
INAFM2 (100505573),INAFM2,0.0743399318974086,15604.0,15.796006475984893
EID3 (493861),EID3,0.0743403096271232,15605.0,15.790609821910417
MYOM1 (8736),MYOM1,0.0743437476710281,15606.0,15.785213167835943
MAGEA4 (4103),MAGEA4,0.0743656095754032,15607.0,15.77981651376147
CST7 (8530),CST7,0.0743698017286331,15608.0,15.774419859686994
MBD5 (55777),MBD5,0.0743755642118583,15609.0,15.76902320561252
PTGS1 (5742),PTGS1,0.0743939709145971,15610.0,15.763626551538046
EPGN (255324),EPGN,0.0743949992038447,15611.0,15.758229897463572
FCAMR (83953),FCAMR,0.0744099818518332,15612.0,15.752833243389098
FHL5 (9457),FHL5,0.074415813097872,15613.0,15.747436589314622
SIAH2 (6478),SIAH2,0.0744675254528041,15614.0,15.742039935240149
CD300A (11314),CD300A,0.0744699274264565,15615.0,15.736643281165675
ADRA1D (146),ADRA1D,0.0744938259575592,15616.0,15.731246627091199
PRSS37 (136242),PRSS37,0.0744953245778217,15617.0,15.725849973016725
ARL15 (54622),ARL15,0.0745023641300517,15618.0,15.720453318942251
KHDRBS2 (202559),KHDRBS2,0.0745295307579392,15619.0,15.715056664867777
TMEM63C (57156),TMEM63C,0.0745501251691003,15620.0,15.709660010793304
OR5P3 (120066),OR5P3,0.0745764117208058,15621.0,15.70426335671884
RHOV (171177),RHOV,0.0745963219359257,15622.0,15.698866702644365
GYPC (2995),GYPC,0.0746071842417839,15623.0,15.69347004856989
ZFP92 (139735),ZFP92,0.0746320012761184,15624.0,15.688073394495417
HTR6 (3362),HTR6,0.0746490523217426,15625.0,15.682676740420941
FNBP1L (54874),FNBP1L,0.0746594371875095,15626.0,15.677280086346467
ELOVL5 (60481),ELOVL5,0.0746623186777277,15627.0,15.671883432271994
ZCCHC14 (23174),ZCCHC14,0.074694619815274,15628.0,15.66648677819752
SH3BGRL2 (83699),SH3BGRL2,0.0747094118589361,15629.0,15.661090124123046
AGBL2 (79841),AGBL2,0.0747145268014164,15630.0,15.65569347004857
NPVF (64111),NPVF,0.0747161734021219,15631.0,15.650296815974096
DTWD1 (56986),DTWD1,0.0747192294617754,15632.0,15.644900161899622
PML (5371),PML,0.0747652258133792,15633.0,15.639503507825147
MARK3 (4140),MARK3,0.0747911361762868,15634.0,15.634106853750673
CDK11A (728642),CDK11A,0.0747994430901378,15635.0,15.628710199676199
STX3 (6809),STX3,0.0748357163221247,15636.0,15.623313545601725
AP1AR (55435),AP1AR,0.074885859510258,15637.0,15.617916891527251
NKX3-1 (4824),NKX3-1,0.0749183092684272,15638.0,15.612520237452776
SIRT6 (51548),SIRT6,0.0750112611487457,15639.0,15.607123583378302
RTL9 (57529),RTL9,0.0750237726996441,15640.0,15.601726929303828
SYT8 (90019),SYT8,0.0750273039448256,15641.0,15.596330275229352
SLA (6503),SLA,0.0750319993478827,15642.0,15.590933621154878
EXD3 (54932),EXD3,0.0750433655549229,15643.0,15.585536967080415
ARHGAP36 (158763),ARHGAP36,0.0750516734263893,15644.0,15.580140313005941
POM121L2 (94026),POM121L2,0.0750552157020407,15645.0,15.574743658931467
ABTB2 (25841),ABTB2,0.0751077113946432,15646.0,15.569347004856994
TTLL10 (254173),TTLL10,0.0751681008109159,15647.0,15.563950350782518
ARSL (415),ARSL,0.0751788100070466,15648.0,15.558553696708044
SLC7A7 (9056),SLC7A7,0.0751891653956155,15649.0,15.55315704263357
MTPN (136319),MTPN,0.0752355234539924,15650.0,15.547760388559094
IL32 (9235),IL32,0.0752369242857982,15651.0,15.54236373448462
HR (55806),HR,0.0752450007754176,15652.0,15.536967080410147
CD40LG (959),CD40LG,0.0752601649679869,15653.0,15.531570426335673
SDHAF4 (135154),SDHAF4,0.075263521112449,15654.0,15.526173772261199
LRMDA (83938),LRMDA,0.0752835427094269,15655.0,15.520777118186723
AMELX (265),AMELX,0.0752886580021355,15656.0,15.51538046411225
SHISA6 (388336),SHISA6,0.0753120008343762,15657.0,15.509983810037776
ETFDH (2110),ETFDH,0.0753129050443953,15658.0,15.5045871559633
ABLIM1 (3983),ABLIM1,0.0753466166860234,15659.0,15.499190501888826
EMD (2010),EMD,0.0753577543284029,15660.0,15.493793847814352
SPINK5 (11005),SPINK5,0.0754019538953696,15661.0,15.488397193739878
CSN3 (1448),CSN3,0.0754073002084523,15662.0,15.483000539665404
WDFY2 (115825),WDFY2,0.0754324238313311,15663.0,15.477603885590929
SAXO5 (374877),SAXO5,0.0754408074980366,15664.0,15.472207231516455
CAPN14 (440854),CAPN14,0.0755185403938708,15665.0,15.466810577441981
SARAF (51669),SARAF,0.0755253709553585,15666.0,15.461413923367518
TIGAR (57103),TIGAR,0.0755284250708236,15667.0,15.456017269293042
MCOLN3 (55283),MCOLN3,0.0756093849734935,15668.0,15.450620615218568
CT55 (54967),CT55,0.0756500503210567,15669.0,15.445223961144094
OTUD7B (56957),OTUD7B,0.0756852782602321,15670.0,15.43982730706962
ATPSCKMT (134145),ATPSCKMT,0.0757225511071815,15671.0,15.434430652995147
PANX3 (116337),PANX3,0.0758075581389867,15672.0,15.429033998920671
PSCA (8000),PSCA,0.0758152160284639,15673.0,15.423637344846197
METTL21A (151194),METTL21A,0.0758204240070288,15674.0,15.418240690771723
SPATA31F3 (100129969),SPATA31F3,0.0758254097778893,15675.0,15.412844036697248
RALGDS (5900),RALGDS,0.0758338728000238,15676.0,15.407447382622774
ATP11C (286410),ATP11C,0.0758352631667017,15677.0,15.4020507285483
TMTC1 (83857),TMTC1,0.0758877064468451,15678.0,15.396654074473826
CYP11B1 (1584),CYP11B1,0.0759029718047953,15679.0,15.391257420399352
P2RX5 (5026),P2RX5,0.0760672656123293,15680.0,15.385860766324877
PPP4R4 (57718),PPP4R4,0.0760677334264257,15681.0,15.380464112250403
TMEM135 (65084),TMEM135,0.076097759179314,15682.0,15.375067458175929
PTGDR2 (11251),PTGDR2,0.0761449745017739,15683.0,15.369670804101453
SNX33 (257364),SNX33,0.0761915741799171,15684.0,15.36427415002698
FAM118A (55007),FAM118A,0.0762515989406877,15685.0,15.358877495952505
DCUN1D3 (123879),DCUN1D3,0.0762612467917907,15686.0,15.353480841878032
DOK5 (55816),DOK5,0.0763204245537196,15687.0,15.348084187803558
NPEPL1 (79716),NPEPL1,0.0763346017308445,15688.0,15.342687533729082
ACSS1 (84532),ACSS1,0.0763456067303565,15689.0,15.337290879654619
NUCB2 (4925),NUCB2,0.0763761061845841,15690.0,15.331894225580145
POM121L12 (285877),POM121L12,0.0764111369282853,15691.0,15.326497571505671
NEU4 (129807),NEU4,0.0764254776923495,15692.0,15.321100917431195
FSTL1 (11167),FSTL1,0.0765067763557403,15693.0,15.315704263356722
LHFPL2 (10184),LHFPL2,0.07651344575128,15694.0,15.310307609282248
ATP8B1 (5205),ATP8B1,0.0765189457457558,15695.0,15.304910955207774
CDX1 (1044),CDX1,0.0765220854090128,15696.0,15.2995143011333
ZNF585A (199704),ZNF585A,0.076523935148217,15697.0,15.294117647058824
LMO1 (4004),LMO1,0.0765350502827445,15698.0,15.28872099298435
RAB20 (55647),RAB20,0.0765478285780377,15699.0,15.283324338909877
NKX6-1 (4825),NKX6-1,0.0765551896019946,15700.0,15.2779276848354
FABP2 (2169),FABP2,0.0765923651906643,15701.0,15.272531030760927
SCN9A (6335),SCN9A,0.0766003118007072,15702.0,15.267134376686453
PITHD1 (57095),PITHD1,0.0766178106897506,15703.0,15.26173772261198
ZNF827 (152485),ZNF827,0.0766890226643649,15704.0,15.256341068537505
RSPO2 (340419),RSPO2,0.0766931396798082,15705.0,15.25094441446303
CLRN3 (119467),CLRN3,0.0767177092844605,15706.0,15.245547760388556
ZNF175 (7728),ZNF175,0.0767236832374915,15707.0,15.240151106314082
SNTN (132203),SNTN,0.0767336743271651,15708.0,15.234754452239606
EPCIP (56245),EPCIP,0.0767382865554085,15709.0,15.229357798165132
SYT1 (6857),SYT1,0.0767426920042521,15710.0,15.223961144090659
LRP2BP (55805),LRP2BP,0.0767446300231257,15711.0,15.218564490016195
POR (5447),POR,0.0767566398892251,15712.0,15.213167835941722
VNN1 (8876),VNN1,0.0767814693722414,15713.0,15.207771181867248
CNTN4 (152330),CNTN4,0.0767898494790158,15714.0,15.202374527792772
YTHDF3 (253943),YTHDF3,0.0767904533626945,15715.0,15.196977873718298
RAB12 (201475),RAB12,0.0768038895651397,15716.0,15.191581219643824
ZFP1 (162239),ZFP1,0.0768213022129408,15717.0,15.186184565569349
RAB9A (9367),RAB9A,0.076848413748228,15718.0,15.180787911494875
ZC2HC1A (51101),ZC2HC1A,0.0768598560878367,15719.0,15.1753912574204
TNNI2 (7136),TNNI2,0.0768605031597047,15720.0,15.169994603345927
IL1RAP (3556),IL1RAP,0.0768902220512343,15721.0,15.164597949271453
GUCY2C (2984),GUCY2C,0.0769268261470328,15722.0,15.159201295196977
ARHGAP12 (94134),ARHGAP12,0.0769420996334877,15723.0,15.153804641122504
NDRG1 (10397),NDRG1,0.0769507485234258,15724.0,15.14840798704803
MLYCD (23417),MLYCD,0.0769737439711429,15725.0,15.143011332973554
CAAP1 (79886),CAAP1,0.0769821286602196,15726.0,15.13761467889908
BPI (671),BPI,0.0770147445475381,15727.0,15.132218024824606
MEP1B (4225),MEP1B,0.0770349369955496,15728.0,15.126821370750132
ARHGEF4 (50649),ARHGEF4,0.0770470897385874,15729.0,15.121424716675659
HMGB3 (3149),HMGB3,0.0770765377191615,15730.0,15.116028062601183
ZNF268 (10795),ZNF268,0.0771183920918333,15731.0,15.110631408526709
SOX4 (6659),SOX4,0.0771323403756628,15732.0,15.105234754452235
SAMSN1 (64092),SAMSN1,0.0771390109297411,15733.0,15.09983810037776
KCNE1 (3753),KCNE1,0.0771792804773151,15734.0,15.094441446303296
SLC6A11 (6538),SLC6A11,0.0771958255086151,15735.0,15.089044792228822
RFTN2 (130132),RFTN2,0.077235253646529,15736.0,15.083648138154349
NKTR (4820),NKTR,0.0772361505871445,15737.0,15.078251484079875
ROR1 (4919),ROR1,0.0772395761763117,15738.0,15.0728548300054
OR14I1 (401994),OR14I1,0.0772457233996117,15739.0,15.067458175930925
DCBLD1 (285761),DCBLD1,0.0772710789951474,15740.0,15.062061521856451
TENT2 (167153),TENT2,0.0773205631808797,15741.0,15.056664867781977
ALKAL2 (285016),ALKAL2,0.0773286968256954,15742.0,15.051268213707502
PASD1 (139135),PASD1,0.0774103551348667,15743.0,15.045871559633028
AQP8 (343),AQP8,0.0774160466018438,15744.0,15.040474905558554
NEUROD6 (63974),NEUROD6,0.0774224755023324,15745.0,15.03507825148408
C4orf33 (132321),C4orf33,0.0774292345688905,15746.0,15.029681597409606
CXCR5 (643),CXCR5,0.0774308518373899,15747.0,15.02428494333513
GABRG2 (2566),GABRG2,0.0774428093655707,15748.0,15.018888289260657
LPXN (9404),LPXN,0.0774465175206712,15749.0,15.013491635186183
FBN1 (2200),FBN1,0.0774738695350418,15750.0,15.008094981111707
SEMA6D (80031),SEMA6D,0.0774773774876517,15751.0,15.002698327037233
ZNF256 (10172),ZNF256,0.0774946797442233,15752.0,14.99730167296276
CTXN2 (399697),CTXN2,0.0775250720201786,15753.0,14.991905018888286
GORAB (92344),GORAB,0.0775266810115663,15754.0,14.986508364813812
HLA-DMB (3109),HLA-DMB,0.0775504733681924,15755.0,14.981111710739336
APBB2 (323),APBB2,0.0775589437172132,15756.0,14.975715056664862
TNFAIP2 (7127),TNFAIP2,0.077589714008487,15757.0,14.970318402590399
ZNF749 (388567),ZNF749,0.0775932921440235,15758.0,14.964921748515925
ACBD7 (414149),ACBD7,0.0776249484535294,15759.0,14.95952509444145
KLKB1 (3818),KLKB1,0.0776273931386105,15760.0,14.954128440366976
IRX1 (79192),IRX1,0.0776444614600569,15761.0,14.948731786292502
PERCC1 (105371045),PERCC1,0.0776459025046461,15762.0,14.943335132218028
FGGY (55277),FGGY,0.0776906710563799,15763.0,14.937938478143554
ROGDI (79641),ROGDI,0.0776990229714557,15764.0,14.932541824069078
SCUBE2 (57758),SCUBE2,0.0777000611401155,15765.0,14.927145169994605
MCTP2 (55784),MCTP2,0.0777042305671332,15766.0,14.92174851592013
BAAT (570),BAAT,0.0777058991178425,15767.0,14.916351861845655
MXD4 (10608),MXD4,0.0777081507933304,15768.0,14.910955207771181
AKR1B1 (231),AKR1B1,0.0777191322731269,15769.0,14.905558553696707
ZNF615 (284370),ZNF615,0.0777267390781353,15770.0,14.900161899622233
ZNF18 (7566),ZNF18,0.0777444845302324,15771.0,14.89476524554776
ACER3 (55331),ACER3,0.0777513794452838,15772.0,14.889368591473284
CCL8 (6355),CCL8,0.0777647994207612,15773.0,14.88397193739881
LPAR1 (1902),LPAR1,0.0777649018242215,15774.0,14.878575283324336
UBTD1 (80019),UBTD1,0.0777997014931461,15775.0,14.87317862924986
TNS1 (7145),TNS1,0.0778163051100962,15776.0,14.867781975175387
VAMP7 (6845),VAMP7,0.077854577097817,15777.0,14.862385321100913
COLQ (8292),COLQ,0.0778659307797677,15778.0,14.856988667026439
NSG1 (27065),NSG1,0.0778828321777184,15779.0,14.851592012951976
CDKL5 (6792),CDKL5,0.0778931440690426,15780.0,14.846195358877502
ZNF503 (84858),ZNF503,0.0779188328965545,15781.0,14.840798704803026
FMO2 (2327),FMO2,0.0779437041291962,15782.0,14.835402050728552
FN1 (2335),FN1,0.0779472586877227,15783.0,14.830005396654078
MINDY3 (80013),MINDY3,0.0780119466159359,15784.0,14.824608742579603
GP5 (2814),GP5,0.0780352820081821,15785.0,14.819212088505129
MUC4 (4585),MUC4,0.0780480680438731,15786.0,14.813815434430655
SLAMF6 (114836),SLAMF6,0.0781305584839606,15787.0,14.808418780356181
TSSC4 (10078),TSSC4,0.0781547483481662,15788.0,14.803022126281707
STXBP6 (29091),STXBP6,0.0781585155292769,15789.0,14.797625472207232
NEUROD1 (4760),NEUROD1,0.0782427971925062,15790.0,14.792228818132758
ST3GAL5 (8869),ST3GAL5,0.0782450260244003,15791.0,14.786832164058284
GIN1 (54826),GIN1,0.0782660995672167,15792.0,14.781435509983808
TBX20 (57057),TBX20,0.078270536745242,15793.0,14.776038855909334
TMEM207 (131920),TMEM207,0.0782863224698344,15794.0,14.77064220183486
OR2G2 (81470),OR2G2,0.0782882678888059,15795.0,14.765245547760387
GNA14 (9630),GNA14,0.0783007868863187,15796.0,14.759848893685913
CHAC2 (494143),CHAC2,0.0783266085025021,15797.0,14.754452239611437
DGKI (9162),DGKI,0.0783505382880461,15798.0,14.749055585536963
KCP (375616),KCP,0.078415662362605,15799.0,14.74365893146249
GHSR (2693),GHSR,0.0784247003613266,15800.0,14.738262277388014
ROCK2 (9475),ROCK2,0.0784343991582827,15801.0,14.73286562331354
ZSCAN5A (79149),ZSCAN5A,0.0784412439703436,15802.0,14.727468969239077
LYPD8 (646627),LYPD8,0.0784591177285947,15803.0,14.722072315164603
GNRH1 (2796),GNRH1,0.0784719526583327,15804.0,14.716675661090129
INVS (27130),INVS,0.0784755446865317,15805.0,14.711279007015655
XNDC1N (100133315),XNDC1N,0.0785004030169401,15806.0,14.70588235294118
RBP1 (5947),RBP1,0.0785038596048491,15807.0,14.700485698866705
SLFN13 (146857),SLFN13,0.0785092724471523,15808.0,14.695089044792232
TIFA (92610),TIFA,0.0785428106101597,15809.0,14.689692390717756
HMGB2 (3148),HMGB2,0.0785639094657988,15810.0,14.684295736643282
CPEB4 (80315),CPEB4,0.0785896160656829,15811.0,14.678899082568808
C1orf174 (339448),C1orf174,0.0785946505725517,15812.0,14.673502428494334
CTH (1491),CTH,0.078652034619987,15813.0,14.66810577441986
ADIPOQ (9370),ADIPOQ,0.0786739378656118,15814.0,14.662709120345385
NAALAD2 (10003),NAALAD2,0.0786771951058818,15815.0,14.657312466270911
LCE3B (353143),LCE3B,0.0787095193784864,15816.0,14.651915812196437
AMBP (259),AMBP,0.0787381680674474,15817.0,14.646519158121961
ADIG (149685),ADIG,0.0787839123163374,15818.0,14.641122504047487
PAGE5 (90737),PAGE5,0.0788135259647457,15819.0,14.635725849973014
ANKRD2 (26287),ANKRD2,0.0788176667975251,15820.0,14.63032919589854
ZBTB14 (7541),ZBTB14,0.0788537950050551,15821.0,14.624932541824066
TBC1D7 (51256),TBC1D7,0.0788758260205016,15822.0,14.61953588774959
LACC1 (144811),LACC1,0.0788829640827283,15823.0,14.614139233675116
PLEKHG1 (57480),PLEKHG1,0.0789054472518636,15824.0,14.608742579600653
PP2D1 (151649),PP2D1,0.0789360230858678,15825.0,14.60334592552618
RGS18 (64407),RGS18,0.0789509749989828,15826.0,14.597949271451704
LIPN (643418),LIPN,0.0789581912424592,15827.0,14.59255261737723
HSD17B13 (345275),HSD17B13,0.0789817310463097,15828.0,14.587155963302756
NLRP12 (91662),NLRP12,0.0789902528176377,15829.0,14.581759309228282
SH3TC1 (54436),SH3TC1,0.0789974188251826,15830.0,14.576362655153808
IL20RA (53832),IL20RA,0.0790029142027917,15831.0,14.570966001079332
ZNF257 (113835),ZNF257,0.0790095605597837,15832.0,14.565569347004859
SERPINB1 (1992),SERPINB1,0.0790456882521553,15833.0,14.560172692930385
LPIN3 (64900),LPIN3,0.0790558404030236,15834.0,14.554776038855909
STYXL1 (51657),STYXL1,0.0790949680542607,15835.0,14.549379384781435
ARL14 (80117),ARL14,0.0790955893520433,15836.0,14.543982730706961
FRMD1 (79981),FRMD1,0.0791332686341157,15837.0,14.538586076632487
ETS2 (2114),ETS2,0.0791350676186424,15838.0,14.533189422558014
SYNE3 (161176),SYNE3,0.0791353921105128,15839.0,14.527792768483538
LFNG (3955),LFNG,0.0791574575698244,15840.0,14.522396114409064
TRIM21 (6737),TRIM21,0.0791674109732079,15841.0,14.51699946033459
CTSD (1509),CTSD,0.0792176733874497,15842.0,14.511602806260115
C2CD2L (9854),C2CD2L,0.0792344790542737,15843.0,14.50620615218564
OSTF1 (26578),OSTF1,0.0792606620446827,15844.0,14.500809498111167
CCN6 (8838),CCN6,0.0792699490607576,15845.0,14.495412844036693
MMD (23531),MMD,0.0793334119347948,15846.0,14.490016189962219
SIK3 (23387),SIK3,0.0793985518197775,15847.0,14.484619535887756
FIGNL2 (401720),FIGNL2,0.0794143152217768,15848.0,14.47922288181328
CFAP20DC (200844),CFAP20DC,0.0794171548198381,15849.0,14.473826227738806
SAP30 (8819),SAP30,0.0794182817534132,15850.0,14.468429573664332
RBPMS (11030),RBPMS,0.0794284880082956,15851.0,14.463032919589857
KYAT3 (56267),KYAT3,0.0794367495909496,15852.0,14.457636265515383
MAN2A1 (4124),MAN2A1,0.079442472083956,15853.0,14.452239611440909
BCAT2 (587),BCAT2,0.079481444098257,15854.0,14.446842957366435
TRMT10B (158234),TRMT10B,0.0794818737212049,15855.0,14.441446303291961
KRTAP20-4 (100151643),KRTAP20-4,0.0795177986655613,15856.0,14.436049649217486
MAT2B (27430),MAT2B,0.079522190610498,15857.0,14.430652995143012
PNLIPRP1 (5407),PNLIPRP1,0.0795265024148864,15858.0,14.425256341068538
GAGE12J (729396),GAGE12J,0.0795306693329507,15859.0,14.419859686994062
FZD7 (8324),FZD7,0.0795335799433079,15860.0,14.414463032919588
ARFGEF3 (57221),ARFGEF3,0.0795471657802177,15861.0,14.409066378845115
CLDN12 (9069),CLDN12,0.079572995985945,15862.0,14.40366972477064
RHCE (6006),RHCE,0.0795907045683734,15863.0,14.398273070696167
HTN1 (3346),HTN1,0.0796712173616574,15864.0,14.392876416621691
CX3CR1 (1524),CX3CR1,0.0796943202096802,15865.0,14.387479762547217
IRAK2 (3656),IRAK2,0.0797387446861801,15866.0,14.382083108472743
FHIP1A (729830),FHIP1A,0.0797472284332819,15867.0,14.376686454398268
KCTD4 (386618),KCTD4,0.0798079282062427,15868.0,14.371289800323794
TMEM158 (25907),TMEM158,0.0798079934357529,15869.0,14.36589314624932
DYNLL2 (140735),DYNLL2,0.0798200520321757,15870.0,14.360496492174857
FCGRT (2217),FCGRT,0.0798285528413332,15871.0,14.355099838100383
MDFIC (29969),MDFIC,0.0798625437317347,15872.0,14.349703184025909
OR56A4 (120793),OR56A4,0.0798842400340717,15873.0,14.344306529951433
PYHIN1 (149628),PYHIN1,0.0798910874714098,15874.0,14.33890987587696
FAXDC2 (10826),FAXDC2,0.0799035375508624,15875.0,14.333513221802486
CCM2L (140706),CCM2L,0.079917542989387,15876.0,14.32811656772801
ZNF799 (90576),ZNF799,0.0799251599537397,15877.0,14.322719913653536
SNTG1 (54212),SNTG1,0.0799550250225156,15878.0,14.317323259579062
SMOC2 (64094),SMOC2,0.0799905527066628,15879.0,14.311926605504588
TOGARAM1 (23116),TOGARAM1,0.0800233822084238,15880.0,14.306529951430115
CYP2B6 (1555),CYP2B6,0.0800363054996848,15881.0,14.301133297355639
ACCS (84680),ACCS,0.0800590725083879,15882.0,14.295736643281165
CLCNKA (1187),CLCNKA,0.0800804417265086,15883.0,14.290339989206691
FBXW10 (10517),FBXW10,0.08009100208628506,15884.0,14.284943335132215
CHMP1B (57132),CHMP1B,0.0801129952071674,15885.0,14.279546681057742
ADAM32 (203102),ADAM32,0.0801301553894177,15886.0,14.274150026983268
PITPNB (23760),PITPNB,0.0801807600703958,15887.0,14.268753372908794
SLC6A18 (348932),SLC6A18,0.0802158942586606,15888.0,14.26335671883432
PDE3B (5140),PDE3B,0.0802450389557069,15889.0,14.257960064759844
NEFL (4747),NEFL,0.0802497893989817,15890.0,14.25256341068537
CEACAM1 (634),CEACAM1,0.0802540697492979,15891.0,14.247166756610897
FGFR3 (2261),FGFR3,0.0802614665818502,15892.0,14.241770102536433
FSTL5 (56884),FSTL5,0.0802797219503521,15893.0,14.236373448461958
ZNF507 (22847),ZNF507,0.0802885616564684,15894.0,14.230976794387484
TMEM51 (55092),TMEM51,0.0803246444787914,15895.0,14.22558014031301
NEDD4 (4734),NEDD4,0.0804000340909794,15896.0,14.220183486238536
CFAP90 (134121),CFAP90,0.0804371687333082,15897.0,14.214786832164062
CORIN (10699),CORIN,0.0804487517237616,15898.0,14.209390178089587
PLCXD3 (345557),PLCXD3,0.0804754776953676,15899.0,14.203993524015113
SOX17 (64321),SOX17,0.0804966144834902,15900.0,14.198596869940639
PTPN3 (5774),PTPN3,0.0805565171117399,15901.0,14.193200215866163
NAP1L3 (4675),NAP1L3,0.0805810756934014,15902.0,14.18780356179169
MINAR1 (23251),MINAR1,0.0806794823008325,15903.0,14.182406907717215
GNAI1 (2770),GNAI1,0.0806991438589739,15904.0,14.177010253642742
OPRM1 (4988),OPRM1,0.0807189515015509,15905.0,14.171613599568268
