gene,raw_spearman_rho,qc_adjusted_rank_correlation,qc_adjusted_p,FDR_BH
LRRC8D,0.3220050811022083,0.30479482768463884,0.0045642104421663625,0.511102785844972
OCEL1,0.30093804963846005,0.30461811341454775,0.004588957505164324,0.511102785844972
KCNG2,0.3159468438538206,0.3043882330429473,0.004621328449785302,0.511102785844972
YLPM1,0.2611686535079148,0.30400903943650326,0.004675168923401543,0.511102785844972
KLRC1,0.3161031854602306,0.3038982926617265,0.00469099833635866,0.511102785844972
RAB6B,0.33335939026773503,0.30244282566141545,0.004903504352395328,0.5247534693594068
LHX3,0.2580222786789134,0.3013744584418032,0.005064888758319112,0.5332774661151369
LARP7,0.3183505960523744,0.30008175927786485,0.005266450040899839,0.5408642190539189
MDN1,0.24571037717412547,0.2999222409171886,0.005291809219018681,0.5408642190539189
DNAL1,0.3116279069767442,0.29981345783520064,0.0053091648760741,0.5408642190539189
CXorf58,0.29319914012116477,0.29958946754416516,0.005345060148845253,0.5408642190539189
NIPAL1,0.2728942739886653,0.2988746129620001,0.005461061524865044,0.5408642190539189
TMEM236,0.2768418995505179,0.29816508218086624,0.005578399582938269,0.5408642190539189
PSMD12,0.2939613054524135,0.29792269722980247,0.005618992514315901,0.5408642190539189
MINDY4,0.25919484072698845,0.29788112002192385,0.005625981799074967,0.5408642190539189
KLHL17,0.32786789134258354,0.297778522947688,0.00564326170512546,0.5408642190539189
UROC1,0.26824311119796757,0.29709025172121784,0.005760403967421772,0.5420343755935907
HPDL,0.31866327926519444,0.2956467028130994,0.006013107616790091,0.5482958419829116
GABRA4,0.23660347860074266,0.2956264065092986,0.0060167294466911105,0.5482958419829116
CHTOP,0.26107094000390857,0.2952545455179392,0.00608342959089017,0.5505337565832356
STYK1,0.2665038108266562,0.2943918437563466,0.006240695041979284,0.5527682247888815
GAL,0.29790893101426613,0.29419831171679467,0.006276464335027494,0.5527682247888815
LRRCC1,0.2522767246433457,0.2940264142798618,0.006308386841682182,0.5527682247888815
KLF13,0.286124682431112,0.293529956210354,0.006401389365471137,0.5556162657359641
PUSL1,0.2940199335548173,0.29286407101034345,0.006528031798597628,0.5565100131102297
DSCAML1,0.2919874926714872,0.29194959948724397,0.006705555448112497,0.5565100131102297
BPNT2,0.2826656243892906,0.29117727275389443,0.00685878936064613,0.5565100131102297
VMAC,0.32483877271838973,0.2908720784691458,0.00692018785433155,0.5565100131102297
PRR23E,0.2623803009575923,0.2908221500178475,0.006930278380050299,0.5565100131102297
GFM1,0.18313464920852063,0.2907049002674614,0.006954025549025892,0.5565100131102297
SLC22A3,0.25794410787570843,0.29067757841340647,0.006959569475799498,0.5565100131102297
GANC,0.2897596247801446,0.290623945043908,0.006970463654867241,0.5565100131102297
TMEM63B,0.3021301543873363,0.29015724932861564,0.007065896825788768,0.5565100131102297
MELTF,0.3108266562438929,0.2901530366589221,0.007066763480783662,0.5565100131102297
NCOA5,0.3104358022278679,0.28998732893523366,0.007100928259367666,0.5565100131102297
ADH6,0.2800664451827243,0.28923284314340614,0.007258331504954675,0.5565100131102297
ADAM18,0.31254641391440297,0.2891472629533537,0.007276378182901221,0.5565100131102297
DCAF6,0.2559898377955833,0.28821298721789873,0.0074759791860001925,0.5565100131102297
PRSS33,0.2619503615399648,0.2878905556829083,0.007545974625081443,0.5565100131102297
FGF18,0.2943717021692398,0.2877200545213459,0.007583220732230175,0.5565100131102297
BCL2A1,0.29288645690834475,0.28676350944927803,0.007795193961294422,0.5565100131102297
MYO6,0.2401797928473715,0.2864586343565148,0.007863841766989831,0.5565100131102297
TNFAIP8L3,0.2692202462380301,0.2863538962258391,0.007887547726145071,0.5565100131102297
CAV3,0.2692397889388313,0.286032021946699,0.00796079306409127,0.5565100131102297
SIAH3,0.28856752003126834,0.285751148822294,0.008025196111708249,0.5565100131102297
EIF3A,0.2755716239984366,0.28571913919439074,0.008032564778835542,0.5565100131102297
S100G,0.27875708422904044,0.28549595181681997,0.008084108364729732,0.5565100131102297
IL1RAPL1,0.23881180379128397,0.2853377794621516,0.008120812960524311,0.5565100131102297
RAP1GAP2,0.3051592730115302,0.2852893400433458,0.008132082795282628,0.5565100131102297
ZNF559,0.27686144225131915,0.28510993152507524,0.008173943489572087,0.5570727495094788
PPP1R2,0.3014852452608951,0.2841815378643611,0.008393600807125088,0.5617572685380979
EXOC7,0.3020519835841314,0.2840389498583857,0.00842779219918349,0.5617572685380979
CHM,0.2534102012898183,0.2839418781884279,0.008451139068205387,0.5617572685380979
CHRM4,0.2709400039085402,0.2838424315222999,0.00847511601620086,0.5617572685380979
HLA-DPB1,0.26111002540551104,0.28382169572911103,0.00848012300794182,0.5617572685380979
TAS2R13,0.2836818448309556,0.2832291028088631,0.008624315973418947,0.5657544201872876
ZNF71,0.2807504397107681,0.2824521880785176,0.008816616018405844,0.5681399917541603
RAB3C,0.2435020519835841,0.281937688610705,0.008946024184796867,0.5721294123426418
PTPRO,0.259937463357436,0.2813254784255116,0.00910217616902482,0.5753478608214505
KCNE4,0.2665233535274575,0.2809433557272323,0.009200847728657355,0.57739987189691
LRRC30,0.2668360367402775,0.2809297828735073,0.009204369674583915,0.57739987189691
ASCL5,0.2917529802618722,0.2805582165972938,0.009301245280101294,0.5812751814481416
ARHGAP30,0.298983779558335,0.2798179248244829,0.009496921469055113,0.5861621763129865
TMEM222,0.27856165722102794,0.27959549389495086,0.00955641492690697,0.5861621763129865
FGF11,0.2903654485049834,0.2788384009604931,0.00976136620174097,0.5943308296582066
FNBP4,0.2199140121164745,0.2783949436220998,0.00988319120265201,0.5948769703870597
BTBD16,0.2659566152042212,0.2780119970694192,0.009989460833000603,0.5948769703870597
CPNE3,0.2665233535274575,0.27797934859605444,0.009998567005105024,0.5948769703870597
WIPF3,0.2880203244088333,0.27759673112128763,0.01010582722372362,0.5948769703870597
TLX2,0.2895641977721321,0.2775126239700632,0.01012953962014074,0.5948769703870597
GPR183,0.30955638069181163,0.27682941258472826,0.010323966828547177,0.5978916745741112
ASPH,0.266171584913035,0.2762156555183053,0.010501401042028657,0.6003292671577447
IL36B,0.27658784444010165,0.2761724180692556,0.010514000598238942,0.6003292671577447
MINDY2,0.26378737541528235,0.27559651146817293,0.010683085240584944,0.6011127524072853
TET2,0.24723470783662305,0.27551332350035723,0.01070770416762152,0.6011127524072853
IGSF9B,0.17486808676959154,0.27535879567994126,0.010753567111840986,0.6011127524072853
XPO6,0.22648035958569473,0.27526825518154896,0.01078051857788806,0.6011127524072853
LMO4,0.2695329294508501,0.2749802399474524,0.010866645378689671,0.6011127524072853
CHRNA4,0.26034786007426225,0.2747117883075648,0.010947461955097534,0.6022741479907111
LRSAM1,0.25796365057650966,0.27424827024210646,0.011088237423679084,0.6022741479907111
ALG5,0.28557748680867695,0.2741327448244888,0.011123568555970832,0.6022741479907111
TRPM4,0.266327926519445,0.2737377824845751,0.011245102488768494,0.6022741479907111
STX11,0.23769786984561267,0.27372851139808235,0.011247969147270892,0.6022741479907111
PARP3,0.23611491108071134,0.2737283249008717,0.011248026819520238,0.6022741479907111
ZNF879,0.20222786789134262,0.2728984246895199,0.01150723142619525,0.6022741479907111
PPP4R3A,0.2702755520812976,0.27270602961442286,0.011568060427888743,0.6022741479907111
CUL7,0.2717217119405902,0.272513297178336,0.01162927675556352,0.6022741479907111
TBC1D9,0.22083251905413326,0.2720522864529959,0.011776850436535704,0.6022741479907111
BANP,0.21176470588235297,0.27196161861703533,0.011806065132605821,0.6022741479907111
NCOA7,0.29308188391635726,0.2714572152169702,0.011969747056465193,0.6022741479907111
ACSF2,0.2350205198358413,0.2714383131693518,0.011975919088880755,0.6022741479907111
TMEM268,0.28866523353527457,0.2708617897474124,0.012165505015969974,0.6022741479907111
HES6,0.2880789525112371,0.27082885485086766,0.012176413840474447,0.6022741479907111
TUSC2,0.21940590189564196,0.27070788340635615,0.012216555538006232,0.6022741479907111
APLNR,0.27764315028336917,0.27052738602968174,0.012276663604035388,0.6022741479907111
STAC2,0.26927887434043385,0.27026728332317757,0.012363733670966739,0.6022741479907111
MED19,0.27637287473128785,0.2700876171654279,0.012424190512912344,0.6022741479907111
KCNJ8,0.2743404338479578,0.26968416715908755,0.012560887001154465,0.6022741479907111
GPR156,0.22540551104162596,0.26963083132364307,0.012579055664750155,0.6022741479907111
GNAT1,0.24879812390072306,0.26938604721032366,0.012662733791513047,0.6022741479907111
CABP1,0.23375024428376,0.26938460743562825,0.012663227398210162,0.6022741479907111
APPBP2,0.24875903849912057,0.268877463467348,0.012838138260874295,0.6022741479907111
PSMA8,0.30328317373461017,0.26887571258807036,0.012838745745483063,0.6022741479907111
RRP1,0.23140512018760992,0.2688145704465295,0.012859975273890146,0.6022741479907111
ICOS,0.2622044166503811,0.26878385731437093,0.012870650865119983,0.6022741479907111
PPARG,0.21049443033027165,0.2686876809691286,0.012904130654554475,0.6022741479907111
ANXA5,0.2696892710572601,0.2686700091134836,0.012910290594571732,0.6022741479907111
TRIOBP,0.22024623803009574,0.2684846203964668,0.01297506627127888,0.602547551817799
DENND4B,0.25258940785616574,0.26819889351898124,0.013075453272957699,0.602547551817799
SPESP1,0.21969904240766072,0.2678366113868697,0.013203706182948674,0.602547551817799
OVOL1,0.23717021692397894,0.2676878476739431,0.013256686018554113,0.602547551817799
CDC14B,0.2539769396130545,0.26710618734897495,0.013465610045722618,0.6036046198444008
CTF1,0.28635919484072697,0.2664149695224671,0.01371759451133993,0.6036046198444008
SF3B1,0.3021301543873363,0.26621858465026205,0.013789928563181316,0.6036046198444008
ASTN1,0.2112956810631229,0.2662155566922348,0.013791046428527081,0.6036046198444008
BLZF1,0.30132890365448506,0.2661903556716461,0.013800353221128952,0.6036046198444008
PPIL2,0.29331639632597223,0.2659979923290993,0.013871573001558193,0.6036046198444008
KCTD8,0.27097908931014264,0.2659132691317147,0.013903041474695977,0.6036046198444008
KCNF1,0.28071135430916555,0.26586786216634695,0.013919932295181564,0.6036046198444008
BOD1,0.27389095172952904,0.26576198114901733,0.013959387806911345,0.6036068445698662
TCF25,0.286828219659957,0.2656422691511863,0.014004113999494333,0.6039638852750667
DALRD3,0.27013875317568886,0.2654188162361036,0.014087931650839667,0.6060006131676772
STK40,0.24625757279656052,0.26489497432803893,0.014286131503901773,0.6075326323909874
MYT1,0.2251123705296072,0.2647109670694334,0.014356322979691746,0.6075326323909874
ITGB3BP,0.2898768809849521,0.26465090176042194,0.014379300073089065,0.6075326323909874
ZCCHC17,0.267891342583545,0.26451332609548167,0.014432047627005541,0.6075326323909874
KCTD15,0.26189173343756106,0.26440450539264077,0.014473888892969574,0.6075326323909874
AAMDC,0.2556966972835646,0.2642291808592953,0.014541521603689921,0.6075326323909874
PSME3,0.2058823529411765,0.2640770051213317,0.014600446089705512,0.6075326323909874
CCM2L,0.2702755520812976,0.26394514603500624,0.014651670695962573,0.6081361363304165
ZNF513,0.23343756107093996,0.2635577867216185,0.014803052562887895,0.6089323758743586
ZNF418,0.2503419972640219,0.2634967635175781,0.01482702367879637,0.6089323758743586
DPM2,0.2803205002931405,0.2634759902039631,0.014835191503271644,0.6089323758743586
CDK5RAP1,0.25448504983388703,0.26342641509865605,0.014854699586573325,0.6089323758743586
SMG8,0.2795583349618917,0.26328508056773653,0.014910437383086124,0.6097080333365168
IL18R1,0.26658198162986124,0.2630468240371135,0.015004807650828886,0.6102891662753136
FN1,0.2884111784248583,0.26296492477716504,0.015037365943294197,0.6102891662753136
LRTM1,0.2482509282782881,0.26290491300723207,0.015061261833207723,0.6102891662753136
HS3ST2,0.23613445378151257,0.26279223750424846,0.015106216432902305,0.6102891662753136
LILRB4,0.23861637678327147,0.26269309084003223,0.015145869287094327,0.6102891662753136
MORN2,0.24637482900136798,0.2625136606498469,0.015217859669794078,0.6102891662753136
SLC30A4,0.26398280242329486,0.2624343722811194,0.01524976559893656,0.6102891662753136
CETN2,0.2511823333984757,0.26239435860622845,0.015265889189664858,0.6102891662753136
ITPRIP,0.2299980457299199,0.26232676691262763,0.015293158867475102,0.6102891662753136
ANKHD1,0.2717998827437952,0.2621851798212752,0.015350418276200746,0.611101627577309
CYP3A4,0.265389876880985,0.2618119155263748,0.015502259406979775,0.6119140738170882
RHEB,0.29181160836427594,0.2616702693726495,0.015560218710438521,0.6119140738170882
CHEK1,0.24408833300762162,0.26135402026886767,0.015690298616733354,0.6119140738170882
GEN1,0.26562438929059995,0.2613268648889902,0.01570151185174625,0.6119140738170882
DESI1,0.2691029900332226,0.26114258301665566,0.015777790120221468,0.6119140738170882
SPAG17,0.27138948602696894,0.2610808306887706,0.015803422225349053,0.6119140738170882
INPP1,0.24840726988469805,0.2605999727594276,0.01600424927369299,0.6119140738170882
CD70,0.2644127418409224,0.2605867554348876,0.016009800362550095,0.6119140738170882
BTAF1,0.2783076021106117,0.26041712301181424,0.0160811912347001,0.6119140738170882
RGL3,0.24963846003517687,0.26017273081523096,0.01618452817734833,0.6119140738170882
KCNA4,0.23140512018760992,0.26003699044818085,0.016242170709899046,0.6119140738170882
MIGA1,0.26875122141880003,0.25986308451156737,0.016316279108420092,0.6119140738170882
TUBA3C,0.26832128200117256,0.25974702418655443,0.016365899261784236,0.6119140738170882
DIAPH1,0.19067813171780337,0.25968261586079433,0.016393492359931202,0.6119140738170882
CRADD,0.2538205980066445,0.259349994621834,0.01653662979338462,0.6119140738170882
OSBPL2,0.22810240375219853,0.2593139203116874,0.016552218289674212,0.6119140738170882
LRP1,0.26118819620871603,0.2592532291718652,0.0165784728444484,0.6119140738170882
DNTT,0.28045729919874923,0.25923745381963065,0.016585303025768137,0.6119140738170882
ZNF844,0.27158491303498145,0.25917328052288124,0.01661311285567622,0.6119140738170882
CCT6B,0.26920070353722886,0.2591707220016944,0.016614222436899126,0.6119140738170882
TCF7L2,0.2645299980457299,0.25892139624366844,0.016722657129718398,0.6119140738170882
SPINT2,0.2579245651749072,0.2588369814483953,0.01675950807984412,0.6119140738170882
SLC25A11,0.2846785225718194,0.2587686625424193,0.01678938365622909,0.6119140738170882
SEMA6A,0.27328512800469024,0.258655571367699,0.016838938836283075,0.6119140738170882
DNAH14,0.22065663474692204,0.2585001721088871,0.016907238470631518,0.6119140738170882
GDF7,0.26302521008403357,0.258433324908015,0.016936691873647526,0.6119140738170882
INHBA,0.2687903068204026,0.25819671826052126,0.017041298062908546,0.6135237765648445
TXLNG,0.2422708618331053,0.2580989711708541,0.017084675219329905,0.6137512067403961
LRRC58,0.24375610709400042,0.25789749867028183,0.017174382643390898,0.6156384219852741
ITGB1,0.22040257963650575,0.2575178190205321,0.017344541335481887,0.6169122081618007
AMN1,0.24258354504592536,0.2572438772497044,0.017468211737960943,0.6169122081618007
FAM83F,0.2557944107875708,0.2571911030190751,0.017492123540832002,0.6169122081618007
BAMBI,0.24979480164158685,0.2570323855787317,0.017564207660464015,0.6169122081618007
APOC3,0.25939026773500096,0.2569208233169616,0.017615028353796414,0.6169122081618007
SF3A1,0.2492671487199531,0.25689682863033375,0.017625975330793842,0.6169122081618007
SLC8B1,0.22094977525894077,0.2568109163344697,0.01766521868951008,0.6169122081618007
PDZD9,0.22239593511823338,0.25680816529177086,0.017666476562918195,0.6169122081618007
ARHGEF33,0.27119405901895643,0.25637306277910643,0.017866393208775137,0.6180204480646505
CCR4,0.18843072112565956,0.25626549915658314,0.017916114417519863,0.6180204480646505
POLQ,0.2771154973617354,0.25623160386366384,0.017931807131691596,0.6180204480646505
SPDL1,0.2542700801250733,0.2562104926823013,0.017941587079424223,0.6180204480646505
FMN2,0.24080515927301152,0.25616115988568533,0.017964458834556045,0.6180204480646505
FAM151B,0.23654485049833884,0.25611218351037784,0.017987190143539736,0.6180204480646505
ACSL6,0.24633574359976548,0.25595202685691665,0.018061696110198186,0.618432364550573
GLG1,0.26699237834668754,0.2557189451759713,0.018170601329689506,0.6194204419908765
FZD1,0.24051201876099276,0.2556243770981019,0.018214948085837623,0.6194204419908765
RGS7,0.25444596443228457,0.25513653655141766,0.018445196822057957,0.6221098375210633
ZNF746,0.23275356654289622,0.25472603788590514,0.018640875292695973,0.6221098375210633
CDK19,0.27117451631815515,0.254706849416524,0.018650065600976453,0.6221098375210633
ODC1,0.28911471565370334,0.25445390891704917,0.01877157558018077,0.6221098375210633
BCL2,0.2786007426226304,0.2544314956699194,0.018782375385576457,0.6221098375210633
KYAT1,0.268360367402775,0.2542678315529471,0.018861398662041683,0.6233790450069616
SLC20A2,0.258921242915771,0.25417886466902867,0.01890447490780995,0.6233790450069616
ZNF576,0.24903263631033806,0.2537246584924018,0.01912571250408405,0.6233790450069616
CD47,0.2503419972640219,0.25372023454037235,0.019127878230269478,0.6233790450069616
GIT2,0.23089700996677742,0.2536350514318965,0.019169620305268077,0.6233790450069616
GALP,0.22722298221614226,0.25354984733065683,0.019211450841998105,0.6233790450069616
UBE2H,0.2044752784834864,0.2531745719773025,0.01939662392911514,0.6233790450069616
HERC5,0.2853234316982607,0.25292386703531594,0.019521181186991515,0.6233790450069616
RDH16,0.18911471565370336,0.2529127595669127,0.019526715522017506,0.6233790450069616
AMBRA1,0.2696111002540551,0.25287955475985463,0.019543267957894232,0.6233790450069616
SUCNR1,0.2565956615204221,0.252824038774691,0.019570969285646136,0.6233790450069616
GIN1,0.27332421340629276,0.2527549173877559,0.019605506481887417,0.6233790450069616
REN,0.24068790306820403,0.2527452912683281,0.01961032041277848,0.6233790450069616
PROM1,0.24932577682235685,0.25267806019804157,0.019643970300772074,0.6233790450069616
PNKD,0.2238420949775259,0.25266840855796624,0.019648805114041056,0.6233790450069616
PRKAG3,0.2719953097518077,0.2523700337185322,0.019798774700960923,0.6237059281555234
GBP3,0.2389486026968927,0.25221323836443776,0.01987797594256683,0.6237059281555234
MED28,0.24617940199335547,0.2521992101080259,0.019885075180612062,0.6237059281555234
VN1R1,0.2269884698065273,0.2518788052213251,0.020047814168626384,0.6241394148391353
FMO1,0.22724252491694352,0.2518273342877098,0.020074063212774884,0.6241394148391353
NOS3,0.2025405511041626,0.2518013375372665,0.020087332172529383,0.6241394148391353
FAF2,0.1867891342583545,0.2515178093342509,0.020232535930174118,0.6272712022879926
AADACL3,0.25919484072698845,0.2510209607737098,0.020489156427091204,0.6272712022879926
NDN,0.23414109829978505,0.25100744354958854,0.020496176786764797,0.6272712022879926
SLC25A6,0.2958764901309361,0.2509442713884164,0.020529013443638184,0.6272712022879926
PWP1,0.2115888215751417,0.2508092314073877,0.020599357800186433,0.6282614448045811
ESRRG,0.2715458276333789,0.250294618260585,0.02086932215058491,0.6312169036192946
TNNT2,0.26107094000390857,0.2502870380444917,0.020873321223442008,0.6312169036192946
ATP10D,0.22478014461598592,0.25026143324875993,0.020886834320594978,0.6312169036192946
EYA3,0.2256986515536447,0.24978171329809293,0.02114139695096317,0.6322358957641604
HACD3,0.21405120187609927,0.24970131599642462,0.021184318224769193,0.6322358957641604
DHRS12,0.22874731287863978,0.24949761803874942,0.021293399086827723,0.6322358957641604
AIM2,0.25862810240375217,0.2494915001413826,0.02129668265391952,0.6322358957641604
NDUFAF1,0.24359976548759038,0.24948822160141182,0.021298442473564817,0.6322358957641604
FBXO38,0.26411960132890366,0.24940995473693603,0.021340490654680615,0.6322358957641604
CTSL,0.21928864569083448,0.24913155724629146,0.02149063296941458,0.6341742043767823
MAS1L,0.2821184287668556,0.24901157809141564,0.021555616707971834,0.6341742043767823
AP1B1,0.1963846003517686,0.2487677518799762,0.02168819673036586,0.6341742043767823
KRT82,0.24930623412155561,0.2486361544798718,0.02176004164028219,0.6341742043767823
ATE1,0.17643150283369163,0.24855976777681982,0.021801837758207494,0.6341742043767823
TNFAIP8L2,0.2506937658784444,0.2482404836644455,0.021977282094053585,0.6341742043767823
ODF2,0.2381864373656439,0.2477655686767883,0.022240474582287173,0.6386555486606242
SYCE3,0.24750830564784054,0.24774608663714415,0.022251328517431324,0.6386555486606242
YPEL5,0.26572210279460623,0.2474807772455341,0.02239958976905183,0.6412966580699584
PLBD1,0.26562438929059995,0.2473602238451729,0.022467236007122762,0.6412966580699584
DNAJC5G,0.25980066445182726,0.24730507403721114,0.022498240344100345,0.6412966580699584
ARHGDIB,0.2614813367207348,0.24718264892143296,0.022567196290090852,0.6421569377322932
SKI,0.2507133085792457,0.24676790374797508,0.022802143419072267,0.6450530138774646
DEFB108B,0.19443033027164355,0.24652122463386994,0.02294287061667705,0.6450530138774646
CCDC12,0.24819230017588428,0.24631562640613566,0.023060726967822243,0.6450530138774646
POU2AF1,0.2326949384404925,0.24600907021135815,0.023237414525096575,0.6450530138774646
CCN6,0.23525503224545632,0.24592953805687853,0.023283441958472376,0.6450530138774646
PRSS1,0.23832323627125268,0.24567470109322795,0.02343144681432434,0.6450530138774646
AK5,0.2222200508110221,0.24521182548166554,0.023702327819911686,0.6450530138774646
STRN,0.27138948602696894,0.24516904588666152,0.02372749711885765,0.6450530138774646
C1orf74,0.24193863591948409,0.24501589255352066,0.023817791322762707,0.6450530138774646
TM2D1,0.23359390267735,0.2449663067639276,0.023847088120391484,0.6450530138774646
MAGIX,0.2255423099472347,0.24482512927164674,0.023930668206063106,0.6450530138774646
CELA3A,0.19794801641586868,0.2447350559978005,0.023984123730360424,0.6450530138774646
CASP5,0.2223568497166308,0.2446731828411442,0.024020902285093897,0.6450530138774646
APCDD1,0.25931209693179597,0.2446306954229573,0.024046185392122492,0.6450530138774646
HERC1,0.23222591362126244,0.24457339435849423,0.024080319573584162,0.6450530138774646
ZNF217,0.22147742818057456,0.24453250465847312,0.024104702733945063,0.6450530138774646
DCP2,0.21805745554035566,0.24417689678650312,0.024317644759670045,0.6450530138774646
RRP8,0.24012116474496775,0.24397909181643881,0.02443678394477868,0.6450530138774646
SYBU,0.22272816103185458,0.24396058897802664,0.0244479536765543,0.6450530138774646
TEX13B,0.26609341410982995,0.24389038498969198,0.02449037370033506,0.6450530138774646
GALK1,0.2678717998827438,0.2438281849208979,0.024528009737696754,0.6450530138774646
TUBA3D,0.22644127418409224,0.2438040624301953,0.02454261901662632,0.6450530138774646
TBC1D24,0.24217314832909909,0.24380159359300832,0.02454411463337461,0.6450530138774646
MIER3,0.2578073089700997,0.243717866333927,0.02459488236230827,0.6450530138774646
WIPF2,0.23691616181356262,0.2435980442229686,0.024667691434882778,0.6450530138774646
SLITRK4,0.18030095759233924,0.24355945195182244,0.024691180753684646,0.6450530138774646
CREG1,0.2783466875122142,0.24350720143326587,0.024723013521270855,0.6450530138774646
PCMTD1,0.24334571037717415,0.24345149419227124,0.02475699067347999,0.6450530138774646
LRRC36,0.2228258745358609,0.24334548661053917,0.02482175686496232,0.6450530138774646
WNT9B,0.22669532929450847,0.2431870956613498,0.024918795507731104,0.6450530138774646
FABP12,0.2420363494234903,0.24305308793946898,0.025001147382765952,0.6450530138774646
DYDC2,0.246531170607778,0.2430357659658058,0.025011809134948344,0.6450530138774646
FAM118A,0.24338479577877664,0.24303051910966333,0.025015039360874517,0.6450530138774646
HEMK1,0.21948407269884698,0.24296319731802793,0.025056517483219055,0.6450530138774646
CYCS,0.13461012311901505,0.2428565432602596,0.025122348556125385,0.6450530138774646
PFDN1,0.2598202071526285,0.24285576352241572,0.025122830381677716,0.6450530138774646
ADAM15,0.2323627125268712,0.24270160710194186,0.025218243074841093,0.6465005008706554
STAT1,0.2077779949188978,0.24248671025907415,0.025351763786001732,0.6465071251457121
TMEM221,0.2291967949970686,0.2424747227062979,0.02535922960106499,0.6465071251457121
PANK1,0.23025210084033612,0.24241969487844542,0.025393524753192225,0.6465071251457121
NYNRIN,0.21831151065077195,0.2424175238457397,0.025394878619700946,0.6465071251457121
GK,0.2371311315223764,0.2423204779650301,0.02545545956607362,0.6465071251457121
CDCA3,0.24315028336916164,0.24224872047606572,0.025500333126082436,0.6465071251457121
LRFN3,0.24438147351964043,0.24222024589355592,0.025518158323876126,0.6465071251457121
ATP11B,0.2601524330662498,0.24175956521889141,0.025808020166378037,0.6489187768468041
ZNF292,0.20226695329294508,0.2408227961040447,0.026406067251942816,0.6557291109838371
MAK16,0.17744772327535666,0.24066075022105798,0.026510703235844625,0.6557291109838371
LAMTOR4,0.2500097713504006,0.24066045322487353,0.026510895334068595,0.6557291109838371
ZNF583,0.18176666015243306,0.24059573641188467,0.026552782572079697,0.6557291109838371
RPL30,0.2828219659957006,0.240432769606931,0.026658509712921385,0.6557291109838371
UBP1,0.25729919874926716,0.24041621523170614,0.026669269554531666,0.6557291109838371
THEMIS,0.24406879030682038,0.23999573397932794,0.026943806816197496,0.6560297661105275
PHYHIPL,0.24909126441274185,0.23992987485919914,0.026987023247907985,0.6560297661105275
CYP4X1,0.26236075825679106,0.239865601500054,0.027029255738813818,0.6560297661105275
CHAMP1,0.2548563611491108,0.23949619043547254,0.027273074486038242,0.6560297661105275
KRBOX5,0.24000390854016024,0.23940340317752554,0.027334607887271156,0.6560297661105275
ZFYVE19,0.2445378151260504,0.23929177965386167,0.027408788665627556,0.6560297661105275
SLC4A1AP,0.22874731287863978,0.23909330786530375,0.027541106653520088,0.6560297661105275
MAP3K12,0.2434629665819816,0.23901389810916604,0.027594199181015473,0.6560297661105275
DRAP1,0.25038108266562437,0.23897321661337906,0.027621431956180678,0.6560297661105275
SEMA3D,0.25999609145983976,0.23870495279868817,0.02780158199701671,0.6560297661105275
GNAQ,0.16738323236271255,0.23853162151624208,0.027918509125682178,0.6560297661105275
IFNA7,0.25055696697283564,0.23843542942667117,0.027983578508921487,0.6560297661105275
SKIL,0.2388704318936877,0.23814150086797578,0.028183203027503,0.6560297661105275
PLA2G2D,0.24123509869063903,0.23812300658776134,0.02819580378879765,0.6560297661105275
CNR1,0.24600351768614423,0.23799685330110745,0.028281883376568142,0.6560297661105275
SOWAHD,0.19104944303302715,0.23791666268624526,0.028336716222726186,0.6560297661105275
PLB1,0.21219464529998047,0.23769458918923766,0.028489035468319115,0.6580291720932119
ZNF614,0.2710572601133477,0.237184362744575,0.028841622275468902,0.6588939825405894
CACNB1,0.2547000195427008,0.23695573030396602,0.029000809039240318,0.6588939825405894
NKX6-1,0.23115106507719366,0.23668977300900038,0.029186917018126056,0.6588939825405894
SIGLECL1,0.1835841313269494,0.23662116879608475,0.02923508731421067,0.6588939825405894
PLPP2,0.26886847762360755,0.23640767653724845,0.029385420332571417,0.6588939825405894
SYNJ1,0.21786202853234313,0.23628926901488595,0.02946907945631293,0.6588939825405894
CSTF2,0.2556966972835646,0.23624877725576424,0.02949773443603788,0.6588939825405894
HEXIM1,0.22331444205589213,0.23617671554557682,0.02954878885933276,0.6588939825405894
FAM162B,0.2044361930818839,0.23615396777092865,0.029564920733994807,0.6588939825405894
PSPN,0.2628884111784249,0.2361215128584972,0.029587949422299403,0.6588939825405894
LINS1,0.1953292945085011,0.2359780530931857,0.029689924165188872,0.6588939825405894
ZNF750,0.23109243697478993,0.23568754193713531,0.029897335652067893,0.6588939825405894
EIF3B,0.27307015829587644,0.23563809700723373,0.029932758533923007,0.6588939825405894
MAB21L1,0.23750244283760014,0.2355700888103704,0.029981538197847567,0.6588939825405894
AKAP11,0.25698651553644714,0.2355539141738693,0.029993149511850725,0.6588939825405894
SH3BP4,0.1722298221614227,0.23538302656341759,0.0301160568984685,0.6588939825405894
ALDH3B2,0.19493844049247608,0.23527348393178604,0.030195066466657892,0.6588939825405894
CFHR2,0.23357435997654877,0.2351501784282109,0.030284211882935886,0.6588939825405894
MND1,0.21233144420558922,0.23512335121625094,0.03030363636247859,0.6588939825405894
PAF1,0.24797733046707054,0.23507354593160024,0.030339726184656,0.6588939825405894
STAG2,0.22692984170412353,0.23498635396375495,0.030402994368906002,0.6588939825405894
KLF9,0.2092436974789916,0.23494947613407324,0.030429787101770786,0.6588939825405894
HSD17B14,0.21858510846198945,0.2349436099302745,0.030434050891377254,0.6588939825405894
