gene,n,median_LFC,mean_LFC,q1_LFC,q3_LFC,pct_depleted,rank_most_dependent,percentile_most_dependent
LRRN2,85,-0.0895956263627617,-0.08693563640794014,-0.22392050570347,0.0410802018096391,5.88235294117647,4999,69.82066300344182
MAMLD1,85,-0.0895884116596826,-0.09315881244183584,-0.225772106470678,0.0130156250455919,1.1764705882352942,5000,69.81462472072943
FOSB,85,-0.0895677022048461,-0.060060537001757196,-0.194514865472855,0.0237928478639446,0.0,5001,69.80858643801703
NAV1,85,-0.0895422273905232,-0.08214061845682069,-0.247235168033631,0.069368702337146,1.1764705882352942,5002,69.80254815530463
EMP1,85,-0.0895416227150918,-0.12197177157854727,-0.246868506565536,0.0339115608274968,4.705882352941177,5003,69.79650987259222
AFF1,85,-0.0895378503126639,-0.07904785005495368,-0.177427890058652,0.0706953790984909,0.0,5004,69.79047158987983
MAP7D2,85,-0.0895243502066258,-0.05940791401081073,-0.222436718560218,0.0779378265975806,2.3529411764705883,5005,69.78443330716743
BPIFC,85,-0.0894803110637548,-0.1013450854155151,-0.208164519469012,0.0627971433717754,4.705882352941177,5006,69.77839502445504
CHRD,85,-0.0894719066968793,-0.06289632758392348,-0.21344407607799,0.0517067518660769,2.3529411764705883,5007,69.77235674174264
AGBL4,85,-0.0894704104483255,-0.052993388982217796,-0.197866018780909,0.0732118096142102,0.0,5008,69.76631845903026
RIPK4,85,-0.0894273142620703,-0.09748455377760624,-0.249964103828653,0.0622911658728358,4.705882352941177,5009,69.76028017631786
FEM1B,85,-0.0894191977143452,-0.0483036376622291,-0.237793613163122,0.104105717846141,4.705882352941177,5010,69.75424189360547
LTN1,85,-0.089406606884067,-0.06373877844804061,-0.207937196206488,0.0686269840548038,1.1764705882352942,5011,69.74820361089307
GSTP1,85,-0.0894033806803801,-0.057884431102983136,-0.211130487857976,0.0746358855764086,2.3529411764705883,5012,69.74216532818068
SOX7,85,-0.089339641472969,-0.08191290302351775,-0.226097091640258,0.0703050504929821,1.1764705882352942,5013,69.73612704546828
LHX4,85,-0.0893296860389488,-0.045641660436715546,-0.20715689572046,0.0821248181935574,1.1764705882352942,5014,69.73008876275587
SIRT2,85,-0.0892794877760091,-0.08176879977815546,-0.22721371646559,0.048562633525963,4.705882352941177,5015,69.72405048004347
GAD1,85,-0.0892143932882134,-0.06269921299571055,-0.187762376500521,0.023422145732075,0.0,5016,69.71801219733108
ACE,85,-0.0891987367383369,-0.02733888131173031,-0.202833435970568,0.137508868941046,0.0,5017,69.71197391461868
GLMN,85,-0.0891862912048651,-0.1287851977101791,-0.280144758108461,0.0521939114746182,2.3529411764705883,5018,69.70593563190629
VDR,85,-0.0891627509511913,-0.08506770903408474,-0.205426302069237,0.0043786344466245,0.0,5019,69.69989734919389
RAD23B,85,-0.0891616269815913,-0.08187628048224349,-0.233499788601808,0.0274058135221503,2.3529411764705883,5020,69.6938590664815
SCUBE1,85,-0.0891347437472637,-0.10132092079288857,-0.232672460292587,0.0316304474201774,2.3529411764705883,5021,69.6878207837691
CCDC38,85,-0.0890949346720599,-0.09347927875716647,-0.247199082037424,0.0775202755233039,3.5294117647058822,5022,69.6817825010567
COA8,85,-0.0890937187185412,-0.048128896330981025,-0.172436720907015,0.0588779631851824,1.1764705882352942,5023,69.6757442183443
ERMARD,85,-0.0890921756746905,-0.0802318378455528,-0.189499517448343,0.0246751239149216,2.3529411764705883,5024,69.66970593563191
IGFN1,85,-0.0890879980218695,-0.12370611604390215,-0.240921144289019,0.0354916736366675,5.88235294117647,5025,69.66366765291951
LMNB2,85,-0.0890669719639242,-0.06165584018836024,-0.197648981170948,0.0685173717800337,2.3529411764705883,5026,69.65762937020712
HMGN2,85,-0.0890669193530319,-0.07051245885603162,-0.19612578162604,0.0672302936164306,2.3529411764705883,5027,69.65159108749472
LRRC37B,85,-0.0890193135714653,-0.08557281517215994,-0.31591286273338,0.137699102513852,1.1764705882352942,5028,69.64555280478231
UCN2,85,-0.0889225480499814,-0.11210379182286531,-0.228405598259774,0.0465450006509992,4.705882352941177,5029,69.63951452206992
FAM177B,85,-0.0889087008485276,-0.13131399722282944,-0.292826182668687,0.058765378542656,3.5294117647058822,5030,69.63347623935753
NEK10,85,-0.0888898617461711,-0.08856347182854687,-0.242787890929206,0.0383101687978139,0.0,5031,69.62743795664512
KDSR,85,-0.0888720559515858,-0.11692988162866111,-0.236898462005936,0.0610486611146989,3.5294117647058822,5032,69.62139967393273
PROKR2,85,-0.0888599056987731,-0.09236486415508807,-0.221863276551632,0.0199775176551019,0.0,5033,69.61536139122033
PRSS53,85,-0.0888568322793341,-0.07322081045702239,-0.209701610804536,0.053320450636508,1.1764705882352942,5034,69.60932310850794
PARP1,85,-0.0888523806640194,-0.11232743603911793,-0.23879254614189,0.0101041911417506,1.1764705882352942,5035,69.60328482579554
HTRA4,85,-0.0888270321121015,-0.07905705185169505,-0.223517514657749,0.0690853268811963,1.1764705882352942,5036,69.59724654308314
SCAMP2,85,-0.0888137962965217,-0.10597214469238322,-0.235882014810092,0.055867527739981,3.5294117647058822,5037,69.59120826037075
PLCZ1,85,-0.0887929812491284,-0.07804007945895998,-0.214871651211829,0.0434685072878337,2.3529411764705883,5038,69.58516997765835
MYBPC3,85,-0.0887881621308781,-0.0907940726094734,-0.207764044929279,0.0515216495181117,2.3529411764705883,5039,69.57913169494596
COL4A6,85,-0.0887867966485736,-0.10359225419848242,-0.204317734481559,-0.0041034873383516,1.1764705882352942,5040,69.57309341223356
PSMA8,85,-0.088733113825795,-0.11007767178967255,-0.23852729398482,0.0175080912970431,3.5294117647058822,5041,69.56705512952117
UBE2W,85,-0.0887235844442774,-0.12119962621377851,-0.242195479734598,0.0098033864327439,2.3529411764705883,5042,69.56101684680877
TMEM60,85,-0.0887217733187261,-0.0487900987723049,-0.190392529302695,0.0507558952288378,0.0,5043,69.55497856409637
CH25H,85,-0.0887120164036902,-0.09141324935224814,-0.219282605088001,0.0645953445443098,2.3529411764705883,5044,69.54894028138398
REXO2,85,-0.0886951181122677,-0.07915594853436834,-0.189371231398237,0.0316530410974492,3.5294117647058822,5045,69.54290199867158
MSI1,85,-0.0886948884880631,-0.11281066747241837,-0.279998121512246,0.0983211052859625,4.705882352941177,5046,69.53686371595917
CHURC1,85,-0.0886394761703244,-0.07736745653447803,-0.23917921185466,0.089964709752742,0.0,5047,69.53082543324678
ARHGAP20,85,-0.0885872643759908,-0.09764612491669795,-0.229063500621204,0.0726115015389141,3.5294117647058822,5048,69.52478715053438
CILP2,85,-0.0885499853399656,-0.12914512890236182,-0.291651310593268,0.0068101865743239,2.3529411764705883,5049,69.51874886782198
NPFF,85,-0.0885136777545177,-0.1342394188153886,-0.219861514431402,0.0433998972452168,4.705882352941177,5050,69.51271058510959
ATM,85,-0.0884693154206112,-0.07604856745899875,-0.293489896571879,0.0809817151797883,2.3529411764705883,5051,69.50667230239719
CCNF,85,-0.0884650913297584,-0.1117209572125679,-0.253279220162944,0.0471040523547308,3.5294117647058822,5052,69.50063401968481
KRT84,85,-0.0884589971732835,-0.09846817858381339,-0.23050301769903,0.0325828563875583,3.5294117647058822,5053,69.49459573697241
PHF11,85,-0.0884259672767159,-0.11297684417253251,-0.241493183673116,0.0509924357961705,4.705882352941177,5054,69.48855745426002
DSG1,85,-0.0884135567990181,-0.060855604458942635,-0.191534655838787,0.0536264124863751,1.1764705882352942,5055,69.48251917154762
RPP25L,85,-0.0883936851494639,-0.06262022768929476,-0.242280484037934,0.110201162101758,1.1764705882352942,5056,69.47648088883521
GSK3A,85,-0.0883695636031312,-0.0973734866644815,-0.218242104197322,0.0545807370497849,0.0,5057,69.47044260612282
GPX8,85,-0.088304363330825,-0.07969371836261459,-0.211420239707361,0.0342688599445405,3.5294117647058822,5058,69.46440432341042
SLC30A5,85,-0.0882889642542777,-0.0892895753656529,-0.214090329292394,0.0195518533376065,4.705882352941177,5059,69.45836604069802
OTX1,85,-0.0882862701720946,-0.06920047612451236,-0.219176356242755,0.0759646960677616,3.5294117647058822,5060,69.45232775798561
LHX5,85,-0.0882834660852893,-0.11314330472740554,-0.266016366679718,0.0289782209001914,0.0,5061,69.44628947527323
TLCD5,85,-0.0882815172287614,-0.08201684629482012,-0.19703712063639,-0.0082103199918843,0.0,5062,69.44025119256084
NHLRC3,85,-0.0882741923751851,-0.12336432115766309,-0.24483750679994,0.0484015442577904,3.5294117647058822,5063,69.43421290984844
MYL4,85,-0.0882251562123884,-0.09219302718600525,-0.216119209376326,0.0532691854107864,0.0,5064,69.42817462713604
FAM47B,85,-0.0882187237900956,-0.08283546170180195,-0.241478573582325,0.0719676568571861,0.0,5065,69.42213634442365
KDM4C,85,-0.0881403564604907,-0.07541006615074825,-0.235836394218894,0.0732246050943487,3.5294117647058822,5066,69.41609806171125
TAS2R5,85,-0.0881315829212203,-0.08819745987493526,-0.19793315307728,0.0297488788615429,2.3529411764705883,5067,69.41005977899886
SCUBE3,85,-0.0881216638164929,-0.13159538365786771,-0.274229422792484,-0.0116460090771488,4.705882352941177,5068,69.40402149628646
MAPK14,85,-0.0881033215742045,-0.11530558157596613,-0.216934665189534,0.0159033442526538,2.3529411764705883,5069,69.39798321357407
CETN3,85,-0.0880385877371176,-0.09717744097492026,-0.29031024611307,0.138674924563474,4.705882352941177,5070,69.39194493086167
ZNF430,85,-0.0880346052862034,-0.05196927896205631,-0.217987355404368,0.109120117579238,0.0,5071,69.38590664814926
ANKRD23,85,-0.0880194973615142,-0.11929597420864142,-0.229675254941742,0.0408289062676039,2.3529411764705883,5072,69.37986836543686
C3orf62,85,-0.0879948784028341,-0.10664555661430614,-0.252496565668821,0.0526445733477103,1.1764705882352942,5073,69.37383008272448
BNIP2,85,-0.0879926477293249,-0.07007905347862414,-0.226622674952351,0.0950572685385795,2.3529411764705883,5074,69.36779180001207
EGF,85,-0.087965435591746,-0.10062996937102857,-0.22524268460997,0.0541708733166432,3.5294117647058822,5075,69.36175351729968
XPNPEP2,85,-0.0879123652725433,-0.11314292182895185,-0.218572313636385,0.0513758189346322,2.3529411764705883,5076,69.35571523458728
DYNLL2,85,-0.0878519019428344,-0.10017951804499417,-0.280813706151114,0.11324511980935,3.5294117647058822,5077,69.34967695187488
HOXC8,85,-0.0878138149367565,-0.08624320270550054,-0.222339089832717,0.0685074508728498,2.3529411764705883,5078,69.34363866916249
COMP,85,-0.0878112767604613,-0.11313812014283567,-0.284906553510423,0.0144402079244462,2.3529411764705883,5079,69.33760038645009
TNPO1,85,-0.0878088926973468,-0.08747858146214908,-0.226367351016707,0.0724162901934456,0.0,5080,69.3315621037377
TSPAN5,85,-0.0877903283800712,-0.08567203610276275,-0.200909049827654,0.0636939879794302,2.3529411764705883,5081,69.3255238210253
FSTL5,85,-0.0877889732659399,-0.06479304604391546,-0.200950023119285,0.0582724267400634,4.705882352941177,5082,69.3194855383129
TEX264,85,-0.0877837921406166,-0.08868581920963615,-0.1983624323915,0.0395491217748705,2.3529411764705883,5083,69.31344725560051
SPATA16,85,-0.0877484841691786,-0.07496778770150768,-0.194311835465298,0.0576838499595648,0.0,5084,69.30740897288811
BCLAF3,85,-0.0876630717582859,-0.10949072987644426,-0.210237894870815,0.0295435986023944,2.3529411764705883,5085,69.30137069017572
SYN1,85,-0.0876384154206281,-0.08849023654126624,-0.222966844967005,0.0653469455685596,1.1764705882352942,5086,69.29533240746332
CEP162,85,-0.0875729535136044,-0.13975007220297594,-0.31068835463593,0.0254198656064678,4.705882352941177,5087,69.28929412475092
CDH11,85,-0.0875677153269666,-0.07825438391126972,-0.227105118752295,0.10425455995363,4.705882352941177,5088,69.28325584203853
CLEC2L,85,-0.0875633553879728,-0.08976894025022503,-0.200801485140174,-0.0052802920288063,0.0,5089,69.27721755932612
TMEM97,85,-0.087558721270921,-0.12908743718473842,-0.236133537067968,0.0442925909565354,2.3529411764705883,5090,69.27117927661372
MIER2,85,-0.0875583266826414,-0.09523583365296588,-0.214739406291319,0.0216190967009481,1.1764705882352942,5091,69.26514099390133
SRCIN1,85,-0.0875545817981527,-0.09244419843310006,-0.237581370074029,0.0735776546809393,1.1764705882352942,5092,69.25910271118893
CAST,85,-0.0875462694308392,-0.09916545158133855,-0.243333642450614,0.0166069880064938,3.5294117647058822,5093,69.25306442847653
LYST,85,-0.0875034462742387,-0.056723832211966405,-0.209253840270156,0.0943474703714775,1.1764705882352942,5094,69.24702614576415
TNNT1,85,-0.0874800568693468,-0.08326148531078481,-0.178978728464538,0.0659210105657671,0.0,5095,69.24098786305176
SEMA6C,85,-0.0874759942874981,-0.09847107832404059,-0.194223337965813,0.0444795209684344,4.705882352941177,5096,69.23494958033936
MAPK6,85,-0.0874573982851041,-0.11664412095021796,-0.230885880541009,0.0725337366610338,4.705882352941177,5097,69.22891129762696
DHX57,85,-0.0873898473701499,-0.07024919333749195,-0.224351591058878,0.0642986148659486,0.0,5098,69.22287301491457
SAP30L,85,-0.0873782046883902,-0.10952845774793382,-0.21917377539822,0.0809537359007299,4.705882352941177,5099,69.21683473220216
DYNC2I2,85,-0.0873376514546511,-0.07222066195667687,-0.194859547391574,0.0636408619679968,0.0,5100,69.21079644948976
HTR1E,85,-0.0873178770330141,-0.0935137992781384,-0.239386691753532,0.0489546557978595,2.3529411764705883,5101,69.20475816677737
TOR2A,85,-0.087315286820643,-0.06839363352927977,-0.221314475236496,0.0850989665174761,0.0,5102,69.19871988406497
FUBP1,85,-0.0872862178615481,-0.09152006891682725,-0.202968017349755,0.0635636483580685,4.705882352941177,5103,69.19268160135258
IL18RAP,85,-0.0872851980262744,-0.09408065083299384,-0.206493945749568,0.018522442338027,1.1764705882352942,5104,69.18664331864018
C6orf120,85,-0.0872203037140708,-0.07819589898382977,-0.204693072959709,0.0207458122469625,1.1764705882352942,5105,69.18060503592778
LEP,85,-0.0872174089729426,-0.11275169513753855,-0.256653683773802,0.0407073846391119,4.705882352941177,5106,69.17456675321539
INHBB,85,-0.0872011816077051,-0.07505841044096606,-0.223711501299547,0.101433856278861,3.5294117647058822,5107,69.16852847050299
CTTN,85,-0.0871999063233183,-0.07006141431082627,-0.199231404232517,0.0118683743135737,2.3529411764705883,5108,69.1624901877906
MAGEA10,85,-0.0871916296833547,-0.09102517884036185,-0.249738388373273,0.0530040645480743,4.705882352941177,5109,69.1564519050782
GSTM3,85,-0.0871817023752927,-0.09430104891011717,-0.212070457418998,0.0360736957875735,1.1764705882352942,5110,69.1504136223658
EPN1,85,-0.0871597387013854,-0.06199647343270082,-0.19523248460743,0.0910432390766691,2.3529411764705883,5111,69.14437533965341
ZEB2,85,-0.0871432862955129,-0.08229838386761738,-0.207701390310233,0.0143699979560675,1.1764705882352942,5112,69.13833705694101
DEFB124,85,-0.0871393678106581,-0.13641227963250807,-0.280271751909654,0.0284809661680126,8.235294117647058,5113,69.13229877422862
DYSF,85,-0.0871309724198713,-0.12132486916050662,-0.254682482192288,0.0442838340686927,0.0,5114,69.1262604915162
PM20D1,85,-0.0871281937731903,-0.11437825243028668,-0.254493610452998,0.0277050110161541,1.1764705882352942,5115,69.12022220880381
KLK8,85,-0.0871156319772809,-0.08351009070884335,-0.197928273518697,0.0420387984674927,2.3529411764705883,5116,69.11418392609143
CCDC166,85,-0.0871088583353692,-0.06857642263883292,-0.226029521301683,0.0578469853957625,2.3529411764705883,5117,69.10814564337902
GDNF,85,-0.0870857544669402,-0.06536328428840403,-0.218402455112623,0.0435647014039916,1.1764705882352942,5118,69.10210736066662
ZNF575,85,-0.0870687184525788,-0.07946579397165068,-0.232550513754044,0.0439278644747045,5.88235294117647,5119,69.09606907795423
GLYATL2,85,-0.0870573381282158,-0.07265083539726251,-0.272200141366876,0.119448493397374,8.235294117647058,5120,69.09003079524183
ZNF280C,85,-0.0870502649273174,-0.07105508001698821,-0.197301684760596,0.0602759253527866,1.1764705882352942,5121,69.08399251252943
COL19A1,85,-0.087044398957754,-0.12208877843237048,-0.239295434086183,0.063716193855728,4.705882352941177,5122,69.07795422981704
TEPSIN,85,-0.0870097576586895,-0.06979710537122101,-0.182235290968728,0.0400895934004725,1.1764705882352942,5123,69.07191594710464
CAMP,85,-0.0870087131225947,-0.07578983436107566,-0.164165551900031,0.0546952622907532,1.1764705882352942,5124,69.06587766439225
RERG,85,-0.0869944697143218,-0.09308904124205099,-0.282625936752911,0.133986323361532,4.705882352941177,5125,69.05983938167985
ALKBH4,85,-0.0869898331118954,-0.0819836891191798,-0.233298422701662,0.0563558916991104,0.0,5126,69.05380109896745
NUDT13,85,-0.0869543952044776,-0.09589152302355186,-0.250540344682483,0.0125784661184326,2.3529411764705883,5127,69.04776281625506
SPACA9,85,-0.0869166064836358,-0.0869722204101749,-0.198638217551026,0.0687679553012661,0.0,5128,69.04172453354266
SLC25A25,85,-0.0869096459357224,-0.09629102365070316,-0.22670483043887,0.0853403592525054,2.3529411764705883,5129,69.03568625083027
MATK,85,-0.0868580691517663,-0.12333228357870321,-0.233448240151135,-0.0059103315532275,2.3529411764705883,5130,69.02964796811787
APPBP2,85,-0.0868556779832072,-0.06683872604579844,-0.228628661520002,0.038077871095483,0.0,5131,69.02360968540546
SLC35C2,85,-0.0868517173001679,-0.0656370026163775,-0.205303251863886,0.0301679301858472,2.3529411764705883,5132,69.01757140269306
TCHHL1,85,-0.0868232499256111,-0.08024545303456068,-0.22000400847406,0.0662559882084131,0.0,5133,69.01153311998067
H3-3B,85,-0.0867268859018114,-0.08518029693027782,-0.195663204551231,0.076676472557478,0.0,5134,69.00549483726827
ARID5A,85,-0.0867237311861352,-0.0968789213569381,-0.22708627762719,0.0095154739972756,3.5294117647058822,5135,68.99945655455588
GARIN1A,85,-0.0867089349095673,-0.09102809086071617,-0.182932858539489,0.02441875178018,2.3529411764705883,5136,68.99341827184348
ZNF441,85,-0.0866503106618965,-0.06243462148098426,-0.272503181000281,0.0898564517858599,2.3529411764705883,5137,68.98737998913109
MIP,85,-0.0866182796122491,-0.06016634724988163,-0.207426906336822,0.0288559272566747,1.1764705882352942,5138,68.9813417064187
